20526469: |Acc X:0.27, Acc Y:-0.27, Acc Z:9.52 |Gyr X:0.01, Gyr Y:-0.02, Gyr Z:0.02 |Mag X:-0.04, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.31 |Roll:0.38, Pitch:0.75, Yaw:-36.62
20526569: |Acc X:0.23, Acc Y:-0.29, Acc Z:9.42 |Gyr X:0.00, Gyr Y:-0.00, Gyr Z:-0.03 |Mag X:-0.04, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.31 |Roll:0.39, Pitch:0.75, Yaw:-36.63
20526669: |Acc X:-0.01, Acc Y:-0.31, Acc Z:10.41 |Gyr X:-0.01, Gyr Y:-0.01, Gyr Z:-0.03 |Mag X:-0.03, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.31 |Roll:0.39, Pitch:0.74, Yaw:-36.64
20526769: |Acc X:0.72, Acc Y:-0.21, Acc Z:9.91 |Gyr X:0.02, Gyr Y:0.00, Gyr Z:0.00 |Mag X:-0.04, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.31 |Roll:0.40, Pitch:0.74, Yaw:-36.65
20526869: |Acc X:0.48, Acc Y:-0.10, Acc Z:9.49 |Gyr X:0.04, Gyr Y:0.01, Gyr Z:-0.04 |Mag X:-0.04, Mag Y:0.47, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.31 |Roll:0.41, Pitch:0.74, Yaw:-36.67
20526969: |Acc X:-0.15, Acc Y:-0.15, Acc Z:9.73 |Gyr X:0.01, Gyr Y:-0.00, Gyr Z:-0.04 |Mag X:-0.04, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.00, q3:-0.31 |Roll:0.43, Pitch:0.74, Yaw:-36.69
20527069: |Acc X:-0.22, Acc Y:-0.11, Acc Z:10.46 |Gyr X:0.01, Gyr Y:0.03, Gyr Z:-0.04 |Mag X:-0.03, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.31 |Roll:0.43, Pitch:0.75, Yaw:-36.71
20527169: |Acc X:-0.50, Acc Y:0.58, Acc Z:9.91 |Gyr X:0.01, Gyr Y:0.03, Gyr Z:-0.05 |Mag X:-0.03, Mag Y:0.47, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.44, Pitch:0.76, Yaw:-36.74
20527269: |Acc X:-0.38, Acc Y:0.82, Acc Z:10.46 |Gyr X:0.00, Gyr Y:0.02, Gyr Z:-0.04 |Mag X:-0.03, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.45, Pitch:0.77, Yaw:-36.76
20527369: |Acc X:-0.59, Acc Y:1.28, Acc Z:9.70 |Gyr X:0.01, Gyr Y:0.01, Gyr Z:-0.03 |Mag X:-0.04, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.45, Pitch:0.78, Yaw:-36.79
20527469: |Acc X:-0.37, Acc Y:0.98, Acc Z:9.52 |Gyr X:-0.01, Gyr Y:0.01, Gyr Z:-0.02 |Mag X:-0.04, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.45, Pitch:0.79, Yaw:-36.80
20527569: |Acc X:-0.11, Acc Y:0.78, Acc Z:9.21 |Gyr X:-0.04, Gyr Y:-0.02, Gyr Z:0.00 |Mag X:-0.04, Mag Y:0.45, Mag Z:-0.48 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.44, Pitch:0.78, Yaw:-36.80
20527669: |Acc X:-0.46, Acc Y:0.41, Acc Z:9.48 |Gyr X:-0.01, Gyr Y:-0.03, Gyr Z:0.01 |Mag X:-0.03, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.42, Pitch:0.76, Yaw:-36.80
20527769: |Acc X:0.03, Acc Y:0.13, Acc Z:9.34 |Gyr X:-0.03, Gyr Y:-0.02, Gyr Z:0.04 |Mag X:-0.03, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.40, Pitch:0.75, Yaw:-36.79
20527869: |Acc X:0.54, Acc Y:-0.51, Acc Z:9.53 |Gyr X:-0.03, Gyr Y:-0.03, Gyr Z:0.01 |Mag X:-0.04, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.00, q3:-0.32 |Roll:0.39, Pitch:0.73, Yaw:-36.78
20527969: |Acc X:-0.10, Acc Y:-0.95, Acc Z:9.83 |Gyr X:-0.02, Gyr Y:-0.01, Gyr Z:-0.03 |Mag X:-0.04, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.00, q3:-0.32 |Roll:0.37, Pitch:0.72, Yaw:-36.78
20528069: |Acc X:0.24, Acc Y:-1.20, Acc Z:9.97 |Gyr X:-0.02, Gyr Y:0.02, Gyr Z:-0.00 |Mag X:-0.04, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.00, q2:0.00, q3:-0.32 |Roll:0.36, Pitch:0.72, Yaw:-36.78
20528169: |Acc X:0.02, Acc Y:-0.73, Acc Z:10.03 |Gyr X:-0.01, Gyr Y:0.02, Gyr Z:-0.03 |Mag X:-0.04, Mag Y:0.46, Mag Z:-0.48 |q0:0.95, q1:0.00, q2:0.01, q3:-0.32 |Roll:0.35, Pitch:0.74, Yaw:-36.79
20528269: |Acc X:-0.46, Acc Y:-0.17, Acc Z:10.02 |Gyr X:0.03, Gyr Y:0.04, Gyr Z:-0.04 |Mag X:-0.04, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.36, Pitch:0.76, Yaw:-36.81
20528369: |Acc X:-0.07, Acc Y:-0.21, Acc Z:10.60 |Gyr X:0.03, Gyr Y:0.04, Gyr Z:-0.01 |Mag X:-0.04, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.37, Pitch:0.78, Yaw:-36.82
20528469: |Acc X:-0.01, Acc Y:-0.04, Acc Z:10.02 |Gyr X:0.05, Gyr Y:0.03, Gyr Z:-0.03 |Mag X:-0.04, Mag Y:0.47, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.39, Pitch:0.80, Yaw:-36.84
20528569: |Acc X:-0.03, Acc Y:0.01, Acc Z:10.02 |Gyr X:0.05, Gyr Y:0.00, Gyr Z:-0.03 |Mag X:-0.04, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.41, Pitch:0.81, Yaw:-36.85
20528669: |Acc X:0.04, Acc Y:-0.01, Acc Z:10.03 |Gyr X:0.06, Gyr Y:-0.01, Gyr Z:-0.02 |Mag X:-0.02, Mag Y:0.45, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.45, Pitch:0.81, Yaw:-36.87
20528769: |Acc X:-0.45, Acc Y:-0.04, Acc Z:9.61 |Gyr X:0.05, Gyr Y:-0.01, Gyr Z:-0.03 |Mag X:-0.03, Mag Y:0.45, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.48, Pitch:0.80, Yaw:-36.88
20528869: |Acc X:-0.71, Acc Y:0.18, Acc Z:9.78 |Gyr X:0.04, Gyr Y:-0.00, Gyr Z:-0.01 |Mag X:-0.04, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.50, Pitch:0.79, Yaw:-36.89
20528969: |Acc X:0.33, Acc Y:0.58, Acc Z:9.14 |Gyr X:0.02, Gyr Y:0.00, Gyr Z:-0.02 |Mag X:-0.04, Mag Y:0.45, Mag Z:-0.48 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.52, Pitch:0.79, Yaw:-36.90
20529069: |Acc X:-0.60, Acc Y:1.09, Acc Z:9.59 |Gyr X:0.01, Gyr Y:-0.00, Gyr Z:-0.06 |Mag X:-0.04, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.53, Pitch:0.79, Yaw:-36.92
20529169: |Acc X:-0.65, Acc Y:0.85, Acc Z:9.72 |Gyr X:0.04, Gyr Y:-0.00, Gyr Z:0.01 |Mag X:-0.04, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.55, Pitch:0.80, Yaw:-36.92
20529269: |Acc X:0.26, Acc Y:0.66, Acc Z:8.79 |Gyr X:-0.02, Gyr Y:0.03, Gyr Z:-0.00 |Mag X:-0.04, Mag Y:0.45, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.55, Pitch:0.81, Yaw:-36.92
20529369: |Acc X:-1.00, Acc Y:0.69, Acc Z:10.36 |Gyr X:-0.03, Gyr Y:0.02, Gyr Z:0.02 |Mag X:-0.04, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.54, Pitch:0.82, Yaw:-36.92
20529469: |Acc X:-0.34, Acc Y:0.77, Acc Z:10.19 |Gyr X:-0.03, Gyr Y:0.02, Gyr Z:0.05 |Mag X:-0.03, Mag Y:0.46, Mag Z:-0.48 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.53, Pitch:0.83, Yaw:-36.90
20529569: |Acc X:0.66, Acc Y:0.17, Acc Z:10.08 |Gyr X:-0.01, Gyr Y:0.00, Gyr Z:0.03 |Mag X:-0.04, Mag Y:0.46, Mag Z:-0.48 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.53, Pitch:0.84, Yaw:-36.89
20529669: |Acc X:-0.14, Acc Y:0.03, Acc Z:9.69 |Gyr X:-0.01, Gyr Y:-0.01, Gyr Z:0.01 |Mag X:-0.04, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.52, Pitch:0.83, Yaw:-36.88
20529769: |Acc X:0.12, Acc Y:-0.37, Acc Z:9.54 |Gyr X:0.01, Gyr Y:-0.02, Gyr Z:0.04 |Mag X:-0.04, Mag Y:0.45, Mag Z:-0.48 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.52, Pitch:0.82, Yaw:-36.87
20529869: |Acc X:0.66, Acc Y:-0.84, Acc Z:9.46 |Gyr X:-0.02, Gyr Y:-0.02, Gyr Z:0.02 |Mag X:-0.04, Mag Y:0.45, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.52, Pitch:0.81, Yaw:-36.85
20529969: |Acc X:0.04, Acc Y:-0.64, Acc Z:9.66 |Gyr X:-0.01, Gyr Y:-0.03, Gyr Z:-0.01 |Mag X:-0.04, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.51, Pitch:0.80, Yaw:-36.86
20530069: |Acc X:0.19, Acc Y:-0.20, Acc Z:10.45 |Gyr X:-0.01, Gyr Y:-0.01, Gyr Z:-0.02 |Mag X:-0.04, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.50, Pitch:0.79, Yaw:-36.86
20530169: |Acc X:-0.62, Acc Y:0.25, Acc Z:10.73 |Gyr X:0.04, Gyr Y:0.01, Gyr Z:-0.05 |Mag X:-0.04, Mag Y:0.45, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.51, Pitch:0.78, Yaw:-36.87
20530269: |Acc X:-1.15, Acc Y:0.07, Acc Z:10.15 |Gyr X:0.00, Gyr Y:0.03, Gyr Z:-0.01 |Mag X:-0.04, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.52, Pitch:0.79, Yaw:-36.89
20530369: |Acc X:0.32, Acc Y:-0.31, Acc Z:9.15 |Gyr X:0.03, Gyr Y:0.02, Gyr Z:-0.01 |Mag X:-0.04, Mag Y:0.46, Mag Z:-0.48 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.54, Pitch:0.80, Yaw:-36.89
20530469: |Acc X:-0.66, Acc Y:0.15, Acc Z:8.87 |Gyr X:-0.00, Gyr Y:0.01, Gyr Z:-0.04 |Mag X:-0.04, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.55, Pitch:0.81, Yaw:-36.91
20530569: |Acc X:-0.68, Acc Y:0.23, Acc Z:9.51 |Gyr X:0.01, Gyr Y:0.00, Gyr Z:0.04 |Mag X:-0.04, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.56, Pitch:0.82, Yaw:-36.91
20530669: |Acc X:0.96, Acc Y:0.14, Acc Z:9.52 |Gyr X:0.01, Gyr Y:-0.00, Gyr Z:-0.02 |Mag X:-0.04, Mag Y:0.45, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.58, Pitch:0.82, Yaw:-36.91
20530769: |Acc X:-0.44, Acc Y:0.30, Acc Z:10.54 |Gyr X:0.01, Gyr Y:-0.02, Gyr Z:-0.06 |Mag X:-0.03, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.58, Pitch:0.82, Yaw:-36.94
20530869: |Acc X:-0.97, Acc Y:0.34, Acc Z:10.55 |Gyr X:0.02, Gyr Y:0.01, Gyr Z:0.01 |Mag X:-0.03, Mag Y:0.45, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.59, Pitch:0.82, Yaw:-36.94
20530969: |Acc X:0.36, Acc Y:0.19, Acc Z:9.03 |Gyr X:0.05, Gyr Y:0.01, Gyr Z:-0.00 |Mag X:-0.04, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.61, Pitch:0.82, Yaw:-36.94
20531069: |Acc X:-0.50, Acc Y:0.18, Acc Z:9.04 |Gyr X:-0.00, Gyr Y:0.02, Gyr Z:-0.02 |Mag X:-0.04, Mag Y:0.45, Mag Z:-0.48 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.62, Pitch:0.83, Yaw:-36.95
20531169: |Acc X:-0.79, Acc Y:-0.08, Acc Z:10.02 |Gyr X:0.02, Gyr Y:0.01, Gyr Z:-0.01 |Mag X:-0.04, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.62, Pitch:0.84, Yaw:-36.96
20531269: |Acc X:0.52, Acc Y:-0.19, Acc Z:9.61 |Gyr X:-0.01, Gyr Y:0.02, Gyr Z:0.01 |Mag X:-0.03, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.62, Pitch:0.85, Yaw:-36.95
20531369: |Acc X:-0.04, Acc Y:0.13, Acc Z:10.36 |Gyr X:-0.03, Gyr Y:0.01, Gyr Z:-0.03 |Mag X:-0.04, Mag Y:0.45, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.60, Pitch:0.86, Yaw:-36.97
20531469: |Acc X:-0.21, Acc Y:0.45, Acc Z:10.96 |Gyr X:-0.02, Gyr Y:-0.01, Gyr Z:-0.01 |Mag X:-0.04, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.59, Pitch:0.86, Yaw:-36.98
20531569: |Acc X:0.34, Acc Y:0.70, Acc Z:9.35 |Gyr X:0.01, Gyr Y:-0.02, Gyr Z:-0.04 |Mag X:-0.04, Mag Y:0.45, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.58, Pitch:0.86, Yaw:-36.99
20531669: |Acc X:-0.74, Acc Y:0.91, Acc Z:8.91 |Gyr X:-0.02, Gyr Y:-0.02, Gyr Z:-0.04 |Mag X:-0.04, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.58, Pitch:0.85, Yaw:-37.01
20531769: |Acc X:-0.50, Acc Y:0.46, Acc Z:9.97 |Gyr X:0.00, Gyr Y:-0.03, Gyr Z:0.02 |Mag X:-0.04, Mag Y:0.45, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.58, Pitch:0.84, Yaw:-37.01
20531869: |Acc X:0.23, Acc Y:-0.03, Acc Z:10.25 |Gyr X:-0.00, Gyr Y:-0.01, Gyr Z:0.01 |Mag X:-0.04, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.58, Pitch:0.83, Yaw:-37.01
20531969: |Acc X:-0.09, Acc Y:0.01, Acc Z:9.55 |Gyr X:0.01, Gyr Y:0.01, Gyr Z:-0.00 |Mag X:-0.03, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.58, Pitch:0.83, Yaw:-37.01
20532069: |Acc X:-0.24, Acc Y:-0.36, Acc Z:9.91 |Gyr X:-0.00, Gyr Y:0.01, Gyr Z:0.01 |Mag X:-0.04, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.58, Pitch:0.83, Yaw:-37.01
20532169: |Acc X:0.37, Acc Y:-0.60, Acc Z:9.50 |Gyr X:0.00, Gyr Y:-0.00, Gyr Z:-0.01 |Mag X:-0.04, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.58, Pitch:0.83, Yaw:-37.02
20532269: |Acc X:-0.06, Acc Y:-0.42, Acc Z:8.81 |Gyr X:-0.01, Gyr Y:-0.02, Gyr Z:-0.01 |Mag X:-0.04, Mag Y:0.45, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.58, Pitch:0.83, Yaw:-37.02
20532369: |Acc X:0.03, Acc Y:-0.37, Acc Z:9.43 |Gyr X:0.00, Gyr Y:-0.00, Gyr Z:-0.01 |Mag X:-0.04, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.57, Pitch:0.84, Yaw:-37.03
20532469: |Acc X:0.68, Acc Y:-0.20, Acc Z:10.30 |Gyr X:-0.00, Gyr Y:-0.00, Gyr Z:-0.03 |Mag X:-0.04, Mag Y:0.45, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.57, Pitch:0.84, Yaw:-37.04
20532569: |Acc X:-0.13, Acc Y:0.39, Acc Z:10.09 |Gyr X:0.01, Gyr Y:0.01, Gyr Z:-0.05 |Mag X:-0.03, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.57, Pitch:0.85, Yaw:-37.06
20532669: |Acc X:-0.21, Acc Y:0.61, Acc Z:9.75 |Gyr X:0.02, Gyr Y:0.02, Gyr Z:-0.02 |Mag X:-0.04, Mag Y:0.45, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.58, Pitch:0.85, Yaw:-37.08
20532769: |Acc X:0.25, Acc Y:0.39, Acc Z:10.12 |Gyr X:0.01, Gyr Y:0.02, Gyr Z:-0.02 |Mag X:-0.04, Mag Y:0.45, Mag Z:-0.48 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.59, Pitch:0.86, Yaw:-37.09
20532869: |Acc X:-0.17, Acc Y:0.44, Acc Z:9.60 |Gyr X:0.01, Gyr Y:0.03, Gyr Z:-0.03 |Mag X:-0.04, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.60, Pitch:0.87, Yaw:-37.11
20532969: |Acc X:-0.19, Acc Y:0.36, Acc Z:9.74 |Gyr X:0.00, Gyr Y:0.00, Gyr Z:-0.01 |Mag X:-0.03, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.61, Pitch:0.88, Yaw:-37.11
20533069: |Acc X:-0.17, Acc Y:0.06, Acc Z:9.56 |Gyr X:-0.01, Gyr Y:0.02, Gyr Z:-0.03 |Mag X:-0.03, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.61, Pitch:0.88, Yaw:-37.12
20533169: |Acc X:-0.40, Acc Y:0.19, Acc Z:9.49 |Gyr X:-0.04, Gyr Y:0.02, Gyr Z:-0.02 |Mag X:-0.04, Mag Y:0.45, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.60, Pitch:0.90, Yaw:-37.14
20533269: |Acc X:-1.04, Acc Y:0.06, Acc Z:11.26 |Gyr X:-0.01, Gyr Y:0.04, Gyr Z:-0.01 |Mag X:-0.04, Mag Y:0.45, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.59, Pitch:0.92, Yaw:-37.15
20533369: |Acc X:-0.44, Acc Y:0.14, Acc Z:10.69 |Gyr X:-0.01, Gyr Y:0.05, Gyr Z:0.02 |Mag X:-0.04, Mag Y:0.45, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.58, Pitch:0.94, Yaw:-37.15
20533469: |Acc X:-0.33, Acc Y:-0.18, Acc Z:10.04 |Gyr X:0.01, Gyr Y:0.02, Gyr Z:-0.02 |Mag X:-0.04, Mag Y:0.45, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.58, Pitch:0.96, Yaw:-37.16
20533569: |Acc X:-0.61, Acc Y:-0.01, Acc Z:9.52 |Gyr X:-0.00, Gyr Y:-0.01, Gyr Z:-0.01 |Mag X:-0.04, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.58, Pitch:0.97, Yaw:-37.16
20533669: |Acc X:0.39, Acc Y:-0.06, Acc Z:9.41 |Gyr X:0.00, Gyr Y:-0.03, Gyr Z:0.00 |Mag X:-0.03, Mag Y:0.46, Mag Z:-0.48 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.58, Pitch:0.96, Yaw:-37.17
20533769: |Acc X:0.44, Acc Y:0.15, Acc Z:8.92 |Gyr X:0.01, Gyr Y:-0.05, Gyr Z:-0.05 |Mag X:-0.03, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.59, Pitch:0.94, Yaw:-37.18
20533869: |Acc X:-0.57, Acc Y:0.19, Acc Z:9.45 |Gyr X:-0.00, Gyr Y:-0.04, Gyr Z:-0.03 |Mag X:-0.03, Mag Y:0.46, Mag Z:-0.48 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.59, Pitch:0.92, Yaw:-37.20
20533969: |Acc X:0.60, Acc Y:-0.00, Acc Z:9.54 |Gyr X:0.01, Gyr Y:-0.03, Gyr Z:-0.01 |Mag X:-0.04, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.59, Pitch:0.89, Yaw:-37.21
20534069: |Acc X:0.84, Acc Y:-0.11, Acc Z:9.90 |Gyr X:0.01, Gyr Y:-0.03, Gyr Z:-0.07 |Mag X:-0.04, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.59, Pitch:0.88, Yaw:-37.23
20534169: |Acc X:-1.13, Acc Y:0.26, Acc Z:9.55 |Gyr X:0.01, Gyr Y:0.01, Gyr Z:-0.06 |Mag X:-0.04, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.59, Pitch:0.88, Yaw:-37.26
20534269: |Acc X:-0.98, Acc Y:0.17, Acc Z:11.24 |Gyr X:-0.01, Gyr Y:0.06, Gyr Z:-0.03 |Mag X:-0.03, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.59, Pitch:0.90, Yaw:-37.28
20534369: |Acc X:-0.36, Acc Y:0.24, Acc Z:10.17 |Gyr X:0.04, Gyr Y:0.07, Gyr Z:-0.02 |Mag X:-0.04, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.60, Pitch:0.93, Yaw:-37.30
20534469: |Acc X:-0.20, Acc Y:0.27, Acc Z:8.76 |Gyr X:-0.02, Gyr Y:0.05, Gyr Z:-0.04 |Mag X:-0.03, Mag Y:0.45, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.60, Pitch:0.96, Yaw:-37.32
20534569: |Acc X:-0.80, Acc Y:0.12, Acc Z:10.31 |Gyr X:-0.00, Gyr Y:0.03, Gyr Z:-0.01 |Mag X:-0.03, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.59, Pitch:0.98, Yaw:-37.33
20534669: |Acc X:0.88, Acc Y:-0.05, Acc Z:9.39 |Gyr X:0.01, Gyr Y:-0.03, Gyr Z:-0.01 |Mag X:-0.03, Mag Y:0.45, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.59, Pitch:0.99, Yaw:-37.33
20534769: |Acc X:0.21, Acc Y:0.16, Acc Z:8.73 |Gyr X:0.01, Gyr Y:-0.04, Gyr Z:-0.03 |Mag X:-0.04, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.60, Pitch:0.98, Yaw:-37.35
20534869: |Acc X:-0.14, Acc Y:-0.40, Acc Z:10.64 |Gyr X:-0.02, Gyr Y:-0.05, Gyr Z:-0.03 |Mag X:-0.04, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.59, Pitch:0.95, Yaw:-37.36
20534969: |Acc X:-0.03, Acc Y:-0.64, Acc Z:9.76 |Gyr X:0.04, Gyr Y:-0.03, Gyr Z:-0.02 |Mag X:-0.04, Mag Y:0.46, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.59, Pitch:0.92, Yaw:-37.38
20535069: |Acc X:0.30, Acc Y:-0.15, Acc Z:9.29 |Gyr X:-0.03, Gyr Y:-0.01, Gyr Z:-0.04 |Mag X:-0.04, Mag Y:0.45, Mag Z:-0.47 |q0:0.95, q1:0.01, q2:0.01, q3:-0.32 |Roll:0.58, Pitch:0.91, Yaw:-37.41
